runId,label,operation,requestId,phase,t,status,errorCode,classification,reasonClient,reasonApi,stageApi,apiPresent,providerDispatched,e2eMs
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21698,measured,190.449,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21699,measured,190.477,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9308,measured,190.491,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21700,measured,190.506,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21701,measured,190.535,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9309,measured,190.558,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21702,measured,190.563,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21703,measured,190.592,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21704,measured,190.62,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9310,measured,190.625,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21705,measured,190.648,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21706,measured,190.677,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9311,measured,190.692,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21707,measured,190.706,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21708,measured,190.735,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9312,measured,190.758,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21709,measured,190.763,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21710,measured,190.792,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21711,measured,190.82,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9313,measured,190.825,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21712,measured,190.849,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9314,measured,190.858,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21713,measured,190.877,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9315,measured,190.891,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21715,measured,190.906,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21716,measured,190.92,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21718,measured,190.949,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9317,measured,190.958,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21719,measured,190.963,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9318,measured,190.991,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21723,measured,191.02,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9319,measured,191.025,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21724,measured,191.049,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9320,measured,191.058,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9321,measured,191.091,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21726,measured,191.091,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9322,measured,191.125,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21728,measured,191.134,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21729,measured,191.149,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21730,measured,191.163,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9324,measured,191.225,0,1050,technical_error,,,,False,,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21735,measured,191.235,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9325,measured,191.258,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21738,measured,191.277,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21740,measured,191.32,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9327,measured,191.358,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21743,measured,191.363,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21744,measured,191.377,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21745,measured,191.392,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9328,measured,191.392,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21748,measured,191.449,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9330,measured,191.459,0,1050,technical_error,,provider_error,completed,True,True,1999
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21749,measured,191.463,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21750,measured,191.477,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21751,measured,191.492,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9331,measured,191.492,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21760,measured,191.62,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21769,measured,191.749,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21770,measured,191.763,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21771,measured,191.777,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9340,measured,191.792,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21772,measured,191.792,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9342,measured,191.858,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21777,measured,191.863,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21780,measured,191.92,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21781,measured,191.934,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21782,measured,191.963,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21783,measured,191.992,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9346,measured,192.025,0,1050,technical_error,,,,False,,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21786,measured,192.034,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21788,measured,192.063,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9348,measured,192.125,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21793,measured,192.134,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21794,measured,192.149,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21795,measured,192.163,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21796,measured,192.178,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21797,measured,192.192,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21798,measured,192.206,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21799,measured,192.22,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9350,measured,192.225,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21800,measured,192.234,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21801,measured,192.249,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21803,measured,192.277,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21804,measured,192.291,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21805,measured,192.306,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21806,measured,192.32,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-9353,measured,192.325,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21814,measured,192.463,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21815,measured,192.477,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21816,measured,192.492,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-21842,measured,192.92,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26444,measured,258.661,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26454,measured,258.804,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26458,measured,258.861,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26462,measured,258.918,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11347,measured,258.923,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26463,measured,258.933,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11348,measured,258.957,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26467,measured,258.99,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26469,measured,259.018,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11351,measured,259.057,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26472,measured,259.061,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26473,measured,259.075,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26476,measured,259.119,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26478,measured,259.147,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26479,measured,259.161,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26480,measured,259.176,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26482,measured,259.204,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26484,measured,259.233,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11358,measured,259.29,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26491,measured,259.333,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26492,measured,259.347,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11362,measured,259.423,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26499,measured,259.447,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26501,measured,259.475,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11365,measured,259.523,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26506,measured,259.547,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11370,measured,259.69,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26520,measured,259.747,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11372,measured,259.757,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26522,measured,259.775,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26523,measured,259.79,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26529,measured,259.876,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11376,measured,259.889,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26530,measured,259.889,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26531,measured,259.904,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11377,measured,259.923,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26534,measured,259.947,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11378,measured,259.956,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26535,measured,259.961,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26536,measured,259.975,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26539,measured,260.018,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26540,measured,260.032,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26541,measured,260.047,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11381,measured,260.056,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26543,measured,260.076,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11382,measured,260.089,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26545,measured,260.104,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26546,measured,260.118,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26547,measured,260.132,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26548,measured,260.147,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11384,measured,260.157,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26551,measured,260.19,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11385,measured,260.191,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26552,measured,260.204,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11386,measured,260.223,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26556,measured,260.261,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26558,measured,260.29,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11389,measured,260.323,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26561,measured,260.332,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26562,measured,260.347,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26565,measured,260.389,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26567,measured,260.418,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11393,measured,260.456,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26571,measured,260.475,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,profile,profile-11394,measured,260.489,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26572,measured,260.489,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26574,measured,260.518,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26575,measured,260.533,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26576,measured,260.547,0,1050,technical_error,,provider_error,completed,True,True,2001
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26577,measured,260.561,0,1050,technical_error,,provider_error,completed,True,True,2000
E09-s7-initial-3ac5e9c9-a9ae-4929-b535-fb8d4534a036,E09 r1,quote,quote-26578,measured,260.575,0,1050,technical_error,,provider_error,completed,True,True,2001
