runId,label,operation,t,emitted,incomplete,p95,dispatch,normal,openOrHalf
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,0,301,0,162.0,6,0,301
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,10,300,0,180.0,19,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,20,300,0,163.0,3,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,30,300,0,163.10000000000002,7,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,40,300,0,181.05,19,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,50,300,0,160.0,7,0,296
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,60,300,0,165.15000000000003,11,0,294
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,70,300,0,183.10000000000002,19,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,80,300,0,161.05,4,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,90,300,0,161.0,6,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,100,300,0,181.05,17,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,110,300,0,167.05,6,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,120,300,0,155.05,5,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,130,300,0,178.0,18,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,140,300,0,159.0,4,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,150,300,0,160.05,6,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,160,300,0,181.0,19,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,170,300,0,157.05,4,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,180,300,0,159.05,4,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,190,300,0,177.05,20,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,200,300,0,161.15000000000003,5,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,210,300,0,163.0,4,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,220,300,0,180.0,16,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,230,300,0,158.05,9,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,240,300,0,154.0,4,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,250,300,0,161.05,8,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,260,300,0,178.05,21,0,295
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,270,300,0,166.05,10,0,295
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,280,300,0,160.0,6,0,300
E07-s7-initial-f9876597-457e-40da-9f2e-7055eca4c9b7,E07 ausente r1,profile,290,300,0,175.05,17,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,0,700,0,164.0999999999999,23,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,10,700,0,159.04999999999995,16,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,20,700,0,160.0,6,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,30,700,0,164.04999999999995,17,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,40,700,1,172.14999999999986,22,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,50,700,0,161.0,4,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,60,700,0,161.04999999999995,14,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,70,700,0,167.0,27,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,80,700,0,157.0,4,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,90,700,0,161.0,13,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,100,700,0,160.0999999999999,26,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,110,700,0,161.04999999999995,6,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,120,700,0,165.0,11,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,130,700,0,176.0,28,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,140,700,0,159.0,6,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,150,700,0,161.04999999999995,10,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,160,700,0,179.0999999999999,28,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,170,700,0,168.0,7,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,180,700,0,169.04999999999995,9,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,190,700,0,182.04999999999995,27,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,200,700,0,168.04999999999995,9,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,210,700,0,164.0,8,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,220,700,0,169.04999999999995,27,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,230,700,0,164.0,10,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,240,700,0,166.04999999999995,7,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,250,700,0,176.0999999999999,26,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,260,700,0,164.04999999999995,12,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,270,700,0,158.04999999999995,6,0,700
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,280,700,0,173.04999999999995,31,0,696
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,quote,290,700,0,166.04999999999995,18,0,694
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,0,300,0,156.10000000000002,5,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,10,300,0,256.05,17,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,20,300,0,159.0,5,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,30,300,0,159.05,6,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,40,300,0,256.0,17,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,50,300,0,163.05,5,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,60,300,0,165.0,6,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,70,300,0,252.10000000000002,17,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,80,300,0,158.0,4,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,90,300,0,161.05,7,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,100,300,0,252.0,16,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,110,300,0,164.0,5,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,120,300,0,165.10000000000002,7,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,130,300,0,184.5500000000008,15,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,140,300,0,161.05,6,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,150,300,0,155.05,5,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,160,300,0,249.20000000000005,16,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,170,300,0,164.10000000000002,7,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,180,300,0,159.0,4,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,190,300,0,252.15000000000003,16,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,200,300,0,166.10000000000002,8,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,210,300,0,159.0,4,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,220,300,0,163.0,7,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,230,300,0,254.05,16,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,240,300,0,157.0,5,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,250,300,0,159.05,4,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,260,300,1,255.0,18,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,270,300,0,158.05,6,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,280,300,0,165.05,4,0,300
E03-s7-initial-e3107ea3-23d3-45c5-ad8e-9dfdcbffd908,E03 r1,profile,290,300,0,255.05,17,0,300
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,0,700,0,179.0,167,135,553
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,10,700,0,182.04999999999995,159,118,546
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,20,701,0,189.0,211,153,518
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,30,700,1,186.04999999999995,209,137,507
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,40,700,0,179.04999999999995,193,154,509
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,50,700,0,187.0,230,132,496
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,60,700,0,181.04999999999995,181,130,541
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,70,700,0,180.0,140,97,561
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,80,700,0,179.04999999999995,180,134,547
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,90,700,0,183.04999999999995,161,87,567
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,100,700,0,179.04999999999995,111,75,589
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,110,700,0,177.04999999999995,128,94,595
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,120,700,0,181.04999999999995,156,92,582
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,130,700,0,170.19999999999982,115,86,585
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,140,700,0,182.0999999999999,173,128,545
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,150,700,0,192.04999999999995,185,108,546
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,160,700,0,185.04999999999995,101,66,601
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,170,700,0,199.04999999999995,100,56,612
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,180,700,0,211.0,130,92,619
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,190,700,0,235.0999999999999,98,45,608
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,200,700,0,192.0999999999999,24,15,685
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,210,700,0,197.04999999999995,64,48,689
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,220,700,0,164.0,53,40,659
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,230,700,0,160.0,54,43,659
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,240,700,0,178.04999999999995,126,84,623
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,250,700,0,167.0,111,90,603
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,260,700,0,178.0,82,37,628
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,270,700,0,169.0,116,91,629
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,280,700,0,168.04999999999995,92,62,618
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,quote,290,700,0,165.0999999999999,83,54,630
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,0,300,0,166.0,24,14,280
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,10,300,0,192.10000000000002,59,30,275
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,20,301,0,183.0,25,12,281
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,30,300,0,162.0,25,23,280
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,40,300,0,165.0,59,51,274
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,50,300,0,166.10000000000002,47,35,265
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,60,300,0,175.05,41,29,265
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,70,300,0,178.0,53,41,270
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,80,300,0,165.05,48,38,263
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,90,300,0,177.05,49,25,257
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,100,300,0,182.05,73,47,248
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,110,300,0,186.0,98,52,210
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,120,300,0,162.0,81,73,221
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,130,300,0,182.05,101,68,220
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,140,300,0,186.0,94,58,220
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,150,300,0,186.05,48,20,254
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,160,300,0,166.30000000000007,7,5,300
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,170,300,0,214.55000000000013,24,16,300
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,180,300,0,211.25000000000006,17,14,300
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,190,300,0,263.1,11,6,296
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,200,300,0,192.05,39,19,281
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,210,300,0,185.10000000000002,24,21,290
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,220,300,0,177.05,18,11,290
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,230,300,0,169.05,34,25,290
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,240,300,0,168.15000000000003,30,20,282
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,250,300,0,176.0,50,40,260
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,260,300,0,189.05,65,29,253
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,270,300,0,183.05,64,44,243
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,280,300,0,181.05,38,17,270
E04-s7-initial-7011d0cd-2b3f-4dff-bede-dd61ddb547e8,E04 r2,profile,290,300,0,158.0,52,52,270
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,0,700,0,221.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,10,700,0,218.0,700,699,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,20,700,0,219.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,30,700,0,221.0,700,699,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,40,700,0,218.0,700,699,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,50,700,0,220.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,60,700,0,218.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,70,700,0,218.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,80,700,0,222.0,700,699,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,90,700,0,224.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,100,700,0,223.0,700,699,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,110,700,0,221.0,700,699,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,120,700,0,216.04999999999995,700,699,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,130,700,0,217.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,140,700,0,222.0,700,699,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,150,700,0,221.0,700,698,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,160,700,0,218.04999999999995,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,170,700,0,218.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,180,700,0,223.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,190,700,0,216.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,200,700,0,217.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,210,700,0,217.04999999999995,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,220,700,0,217.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,230,700,0,216.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,240,700,0,217.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,250,700,0,219.04999999999995,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,260,700,0,222.0,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,270,700,0,217.04999999999995,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,280,700,0,217.04999999999995,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,quote,290,700,0,219.04999999999995,700,700,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,0,300,0,216.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,10,300,0,215.05,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,20,300,0,218.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,30,300,0,221.05,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,40,300,0,215.15000000000003,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,50,300,0,217.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,60,300,0,212.05,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,70,300,0,215.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,80,300,0,214.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,90,300,0,216.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,100,300,0,212.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,110,300,0,213.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,120,300,0,210.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,130,300,0,213.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,140,300,0,212.05,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,150,300,0,214.05,300,299,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,160,300,0,212.05,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,170,300,0,212.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,180,300,0,213.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,190,300,0,211.0,300,299,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,200,300,0,209.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,210,300,0,211.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,220,300,0,213.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,230,300,0,218.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,240,300,0,210.10000000000002,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,250,300,0,213.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,260,300,0,214.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,270,300,0,217.0,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,280,300,0,215.20000000000005,300,300,0
E02-s7-initial-3e90f19d-82b1-4bd2-9510-97168c271f60,E02 r2,profile,290,300,0,214.0,300,300,0
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,0,700,0,175.04999999999995,20,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,10,700,0,172.04999999999995,16,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,20,700,0,171.04999999999995,9,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,30,700,0,173.04999999999995,16,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,40,700,0,178.0,20,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,50,700,0,175.04999999999995,9,0,700
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,60,700,0,189.04999999999995,28,0,684
E03-s7-initial-a17bc42f-5905-4b43-bce2-cba0b2f89a12,E03 r2,quote,70,700,0,258.04999999999995,45,0,678
